departure location: 36-626 or 651-973
departure station: 38-134 or 142-966
departure platform: 32-465 or 489-972
departure track: 40-420 or 446-973
departure date: 38-724 or 738-961
departure time: 30-358 or 377-971
arrival location: 48-154 or 166-965
arrival station: 48-669 or 675-968
arrival platform: 27-255 or 276-965
arrival track: 37-700 or 720-955
class: 50-319 or 332-958
duration: 35-822 or 835-949
price: 40-791 or 802-951
route: 42-56 or 82-968
row: 40-531 or 555-968
seat: 49-681 or 695-962
train: 31-567 or 593-953
type: 42-840 or 855-949
wagon: 31-165 or 176-962
zone: 48-870 or 896-970

your ticket:
127,89,149,113,181,131,53,199,103,107,97,179,109,193,151,83,197,101,211,191

nearby tickets:
835,933,819,240,276,334,830,786,120,791,301,770,249,767,177,84,838,85,596,352
193,697,654,130,5,907,754,925,817,663,938,595,930,868,56,128,598,197,381,452
922,462,747,775,599,787,765,815,298,930,198,89,654,353,56,285,571,411,560,419
515,287,391,452,91,319,143,614,50,910,450,926,617,288,922,137,738,761,248,751
50,945,117,899,420,675,177,521,774,677,56,279,768,391,282,151,107,920,904,976
595,243,760,96,816,786,600,940,347,413,132,722,16,668,896,250,815,619,804,186
244,907,377,226,188,595,509,406,777,691,791,383,247,122,609,597,340,803,817,512
773,222,819,757,50,562,108,867,195,455,389,454,564,581,557,622,897,914,54,927
778,865,451,741,520,199,355,870,723,513,618,784,377,413,758,124,296,180,566,584
861,236,213,302,196,637,525,840,530,926,905,341,812,222,749,104,677,459,150,200
455,446,440,402,309,143,497,382,198,246,511,228,243,129,317,491,932,109,516,102
117,177,462,196,283,777,655,122,780,111,94,153,391,335,433,455,306,810,344,790
292,349,232,999,463,240,209,101,530,662,805,209,148,505,501,287,560,499,815,593
744,128,616,866,777,54,467,94,125,662,89,84,909,528,181,521,784,555,347,659
721,909,415,252,53,346,499,564,584,857,283,911,201,897,420,939,867,420,447,280
639,416,317,392,837,127,775,382,300,407,809,666,836,774,399,666,698,526,558,116
261,522,939,567,244,97,152,129,401,305,772,184,390,835,294,240,776,947,816,149
902,560,193,118,556,512,181,379,975,448,101,677,839,756,901,695,297,355,669,866
291,293,103,788,403,778,379,101,107,458,110,720,104,990,809,927,838,211,304,287
657,152,125,945,816,395,263,308,409,783,414,496,507,663,252,403,348,611,417,456
743,410,117,779,933,282,113,948,756,622,111,309,286,764,656,703,867,341,791,782
782,664,761,491,350,6,940,920,700,213,932,234,193,182,839,754,760,516,343,297
669,724,496,285,767,519,601,160,178,96,105,351,245,127,613,337,113,313,101,108
616,207,838,618,912,149,184,344,761,222,302,660,625,669,221,778,792,89,786,759
144,280,907,336,910,821,129,130,334,85,301,319,900,312,858,277,391,662,626,169
751,514,769,242,515,154,176,194,281,381,153,386,299,178,731,457,120,243,492,239
339,767,662,838,171,840,234,226,295,184,187,779,916,384,396,780,496,942,512,128
398,613,661,280,743,92,397,305,115,924,698,335,210,523,620,753,454,141,613,305
897,462,92,234,779,253,291,921,401,838,249,123,747,596,738,510,78,276,559,114
141,788,283,409,860,103,337,838,343,560,150,595,332,930,820,810,756,220,147,406
557,926,230,778,124,459,722,86,118,240,220,914,353,129,803,688,215,407,749,817
341,217,561,516,559,14,188,491,870,762,505,112,235,391,864,745,768,124,306,310
406,901,417,338,598,766,390,746,613,922,405,518,618,783,738,336,561,50,667,633
900,145,607,820,681,755,562,763,337,287,454,742,741,604,982,347,517,661,902,384
188,205,505,85,446,449,198,418,84,773,832,748,943,221,212,607,378,123,383,945
766,502,87,305,522,202,679,212,86,653,808,531,929,180,865,934,785,486,201,723
219,457,386,55,51,975,99,252,208,418,929,82,354,783,189,721,112,184,127,392
505,744,933,145,123,565,770,924,105,185,913,134,306,835,567,524,909,863,982,786
898,915,562,289,117,675,399,567,146,104,780,54,465,519,600,897,878,605,307,242
243,82,367,720,918,378,936,621,944,743,503,104,511,231,410,336,458,769,448,296
557,408,526,564,347,655,937,222,745,381,297,942,740,931,527,305,540,415,497,380
305,286,567,239,311,741,924,385,309,861,937,245,302,154,486,919,790,277,563,465
750,303,55,310,809,755,397,561,616,941,806,134,144,399,624,449,716,806,240,465
717,99,203,664,679,766,399,225,603,384,51,312,213,604,462,176,609,181,453,414
19,205,300,230,835,88,944,82,558,904,459,490,679,523,790,213,917,89,614,276
805,574,240,335,489,911,200,510,723,756,602,191,496,408,651,248,123,742,904,761
127,508,607,102,691,945,278,151,96,453,145,56,497,118,419,840,222,594,190,862
748,355,206,107,523,929,656,592,246,101,754,748,455,343,782,109,698,280,227,678
669,920,353,389,514,625,511,387,342,817,105,819,491,511,491,910,248,402,531,273
387,250,565,507,561,225,976,319,51,662,531,514,896,118,620,776,195,614,501,786
654,384,741,923,746,90,304,913,494,153,114,19,222,755,179,930,835,770,813,660
150,563,931,349,148,242,400,186,500,946,273,564,131,752,339,838,240,528,210,521
399,358,410,683,596,739,96,802,870,394,513,249,786,292,180,315,404,89,909,496
696,227,820,194,594,626,867,80,112,279,762,230,276,177,390,97,391,783,247,297
211,912,146,563,86,597,942,282,527,561,577,905,127,947,388,662,901,184,755,134
655,664,803,743,290,866,132,783,131,205,855,124,743,388,819,485,822,791,611,201
319,287,151,242,233,297,519,313,499,390,459,138,812,814,345,558,770,87,414,292
724,498,521,236,465,109,229,377,406,915,683,614,679,224,410,781,774,802,752,196
594,821,633,105,282,502,661,188,95,750,245,224,508,669,758,55,760,300,516,415
820,279,351,815,226,869,522,745,939,778,459,118,944,914,629,897,558,618,340,308
856,663,612,870,499,180,82,720,909,658,621,128,791,937,939,59,94,401,252,751
86,497,561,88,455,183,918,352,309,410,301,987,301,859,310,492,697,295,335,292
514,749,530,492,600,991,933,152,668,102,655,88,206,244,791,411,254,771,617,678
820,913,288,509,343,784,622,667,155,353,903,817,447,300,811,803,911,195,403,743
208,294,652,763,448,562,788,204,626,503,837,454,809,406,272,460,222,770,775,597
614,494,747,93,211,334,625,349,295,290,346,764,408,98,406,290,16,382,83,790
115,739,773,219,129,492,225,674,464,95,931,516,806,495,303,602,555,662,566,228
530,909,98,897,142,84,714,420,937,186,613,149,839,210,397,818,87,948,292,126
286,305,949,506,497,119,219,395,612,223,454,667,663,514,346,391,127,174,521,501
941,511,915,626,99,82,727,92,188,215,130,357,790,619,839,133,838,495,521,390
210,939,811,495,599,188,354,150,610,753,446,143,698,291,153,382,903,130,916,4
182,131,231,126,839,745,195,413,153,669,133,234,309,209,514,818,485,397,748,947
298,391,617,920,457,680,219,320,945,699,923,781,779,335,869,282,292,336,350,85
212,419,986,314,721,315,659,133,249,144,756,463,924,667,862,450,143,181,334,388
911,861,791,867,453,664,498,780,355,493,397,693,98,555,384,209,940,868,345,286
557,661,515,494,816,942,404,244,507,143,654,764,696,402,124,150,167,200,102,509
512,828,389,566,242,922,931,565,780,301,410,503,183,343,778,626,84,146,129,221
128,599,202,289,910,519,907,498,488,748,149,777,745,596,611,456,120,53,678,283
724,191,613,300,806,865,124,778,104,750,758,597,604,747,764,157,195,177,680,932
227,457,50,283,143,741,523,134,680,947,558,600,761,617,226,416,136,923,211,405
379,338,307,56,626,761,379,855,997,454,303,864,869,941,610,192,339,868,351,566
280,696,698,596,592,896,509,124,401,723,418,748,555,501,937,408,404,608,143,253
940,186,411,464,387,602,184,354,142,757,220,184,223,182,301,442,378,740,738,142
450,123,938,377,91,548,837,626,594,593,418,790,297,82,124,190,254,531,345,397
762,508,206,357,224,830,761,912,624,245,667,247,247,618,290,938,107,910,288,55
773,318,906,301,383,856,202,866,562,305,181,152,52,382,313,906,228,825,188,769
55,502,393,821,937,942,936,147,516,458,182,502,919,788,173,402,395,565,932,860
199,607,614,404,663,392,668,504,142,462,205,299,787,318,771,126,211,694,194,526
184,805,452,594,857,706,230,88,771,337,755,341,748,654,315,213,502,407,309,380
283,696,709,111,761,460,558,190,700,118,898,723,697,566,176,318,865,776,296,230
607,394,753,122,353,293,298,207,903,349,106,496,333,984,920,461,758,699,334,749
460,406,771,196,106,507,499,558,656,357,506,813,857,784,303,634,941,312,786,914
919,769,919,451,94,672,406,743,113,101,739,596,182,332,555,89,185,698,291,530
933,460,248,279,314,897,763,748,669,767,383,121,764,244,58,402,902,658,124,496
917,761,769,307,698,396,190,171,747,523,555,453,933,501,594,301,98,601,750,608
621,791,125,51,748,799,187,216,598,420,151,380,658,658,720,201,464,317,109,604
219,491,747,92,625,97,430,284,453,196,619,454,382,448,948,334,499,557,944,109
294,614,334,623,302,501,502,821,702,357,699,839,784,278,761,403,235,401,412,228
817,346,595,489,124,791,616,209,384,751,132,492,587,598,855,814,603,316,378,123
941,302,130,240,609,171,179,417,565,870,623,194,698,297,499,410,409,345,116,279
295,600,557,696,603,266,599,219,407,779,220,450,314,198,807,610,462,319,750,863
407,945,134,813,113,392,495,243,600,123,116,249,145,387,398,228,104,696,393,140
180,382,801,816,625,787,564,528,128,392,94,745,655,594,278,759,754,899,661,680
785,760,409,666,241,529,940,702,668,938,755,240,393,293,356,134,669,836,498,677
939,596,856,666,821,141,912,566,744,818,912,525,382,276,312,819,420,751,287,603
802,306,558,23,125,286,811,816,840,287,915,838,931,561,936,608,785,214,754,354
384,923,914,314,197,301,745,154,109,391,519,254,23,912,393,899,352,451,593,394
758,921,446,145,238,857,413,946,785,506,170,651,912,276,927,531,218,804,317,153
758,216,767,508,344,900,565,192,293,338,906,857,235,662,665,395,119,561,665,701
901,930,675,446,815,418,116,741,802,743,869,569,317,287,784,389,783,91,386,240
234,564,224,896,812,813,391,625,174,185,53,923,221,744,492,784,751,382,493,788
395,285,582,85,108,822,770,593,222,129,355,277,227,119,334,82,757,944,305,760
511,489,253,491,451,676,416,821,204,924,2,668,496,126,384,755,178,378,388,665
456,170,773,52,604,379,203,817,103,149,521,561,152,932,663,597,458,316,84,905
